Datetime,Sender_Email,Receiver_Email
 3 Aug 2000 12:00:00,9,12
 4 Aug 2000 02:19:00,10,9
 7 Aug 2000 00:57:00,9,12
 8 Aug 2000 03:51:00,9,23
 8 Aug 2000 23:35:00,9,62
 10 Aug 2000 06:57:00,12,9
 21 Jan 2001 09:12:00,9,9
 13 Sep 2000 01:20:00,9,9
 31 Jan 2001 06:38:00,25,9
 31 Jan 2001 06:38:00,25,17
 31 Jan 2001 06:38:00,25,18
 7 Sep 2000 10:34:00,12,9
 2 Sep 2000 10:14:00,9,24
 1 Sep 2000 10:03:00,9,9
 1 Sep 2000 04:25:00,9,98
 1 Sep 2000 03:54:00,12,9
 1 Sep 2000 00:55:00,9,12
 28 Aug 2000 10:43:00,9,97
 28 Aug 2000 10:43:00,9,67
 12 Dec 2000 00:43:00,20,9
 28 Aug 2000 07:56:00,9,12
 28 Aug 2000 04:50:00,9,55
 28 Aug 2000 00:28:00,9,20
 26 Oct 2000 23:52:00,12,9
 12 Dec 2000 00:10:00,9,20
 23 Aug 2000 10:56:00,9,21
 23 Aug 2000 04:43:00,9,12
 22 Aug 2000 09:48:00,9,12
 22 Aug 2000 09:43:00,9,12
 21 Aug 2000 07:52:00,12,9
 21 Aug 2000 01:01:00,9,12
 16 Aug 2000 01:53:00,9,12
 15 Aug 2000 19:27:00,12,9
 14 Aug 2000 15:23:00,24,9
 15 Aug 2000 05:29:00,2,9
 14 Aug 2000 02:00:00,9,67
 11 Aug 2000 07:41:00,12,24
 11 Aug 2000 07:41:00,12,67
 10 Aug 2000 11:11:00,12,9
 10 Aug 2000 06:57:00,12,9
 11 Dec 2000 01:32:00,9,12
 8 Aug 2000 23:35:00,9,62
 8 Aug 2000 03:51:00,9,23
 11 Dec 2000 00:26:00,9,12
 7 Aug 2000 00:57:00,9,12
 4 Aug 2000 02:19:00,10,9
 3 Aug 2000 12:00:00,9,12
 3 Aug 2000 01:44:00,12,9
 3 Aug 2000 00:35:00,12,9
 2 Aug 2000 11:33:00,9,12
 2 Aug 2000 10:54:00,12,9
 2 Aug 2000 08:30:00,12,9
 2 Aug 2000 08:07:00,9,100
 2 Aug 2000 00:54:00,12,9
 1 Aug 2000 11:56:00,9,12
 1 Aug 2000 00:40:00,9,20
 1 Aug 2000 00:26:00,9,5
 1 Aug 2000 00:22:00,9,30
 31 Jul 2000 10:24:00,12,100
 31 Jul 2000 10:24:00,12,9
 31 Jul 2000 00:00:00,12,9
 28 Jul 2000 11:49:00,12,100
 28 Jul 2000 11:49:00,12,9
 8 Dec 2000 02:25:00,22,9
 25 Jul 2000 07:36:00,9,17
 25 Jul 2000 07:26:00,9,12
 24 Jul 2000 11:59:00,9,16
 21 Jul 2000 08:49:00,52,9
 21 Jul 2000 06:43:00,9,12
 21 Jul 2000 04:32:00,9,12
 19 Jul 2000 19:38:00,9,12
 19 Jul 2000 10:26:00,9,101
 8 Dec 2000 00:18:00,9,12
 8 Dec 2000 00:08:00,9,21
 18 Jul 2000 06:43:00,9,101
 7 Dec 2000 22:58:00,12,9
 16 Jun 2000 09:02:00,12,3
 16 Jun 2000 09:02:00,12,2
 15 Jun 2000 01:27:00,12,9
 1 Jun 2000 00:04:00,12,9
 6 Dec 2000 10:58:00,12,9
 1 Nov 2000 07:59:00,9,12
 4 Oct 2000 03:27:00,9,67
 6 Dec 2000 10:57:00,12,9
 4 May 2000 06:18:00,12,9
 20 Apr 2000 06:44:00,9,27
 13 Dec 2000 09:39:00,19,9
 6 Dec 2000 04:36:00,12,9
 20 Apr 2000 04:48:00,9,97
 20 Apr 2000 01:20:00,9,30
 20 Apr 2000 01:20:00,9,52
 18 Apr 2000 10:30:00,9,12
 12 Apr 2000 12:02:00,9,12
 7 Apr 2000 05:45:00,12,9
 5 Apr 2000 14:36:00,12,9
 5 Apr 2000 06:50:00,12,9
 31 Mar 2000 04:08:00,12,9
 26 Mar 2000 21:14:00,12,9
 13 Dec 2000 09:19:00,12,9
 24 Mar 2000 02:31:00,12,9
 31 Dec 1979 16:00:00,9,22
 10 Mar 2000 08:34:00,9,53
 10 Mar 2000 08:34:00,9,16
 9 Mar 2000 03:51:00,12,9
 1 Mar 2000 17:27:00,9,9
 20 Feb 2000 09:53:00,9,12
 11 Feb 2000 06:24:00,12,9
 9 Feb 2000 22:08:00,12,9
 4 Dec 2000 06:54:00,9,53
 4 Feb 2000 00:02:00,2,95
 4 Feb 2000 00:02:00,2,39
 4 Dec 2000 02:12:00,9,20
 4 Dec 2000 01:14:00,9,20
 4 Dec 2000 00:59:00,9,30
 4 Dec 2000 00:59:00,9,52
 14 Dec 1999 00:29:00,12,9
 4 Dec 2000 00:28:00,9,13
 20 Oct 1999 01:44:00,47,22
 31 Dec 1979 16:00:00,9,53
 30 Nov 2000 00:07:00,12,9
 29 Nov 2000 23:45:00,12,9
 29 Nov 2000 02:22:00,9,12
 28 Nov 2000 23:28:00,9,5
 28 Nov 2000 23:28:00,9,3
 28 Nov 2000 23:26:00,9,52
 28 Nov 2000 03:43:00,12,9
 28 Nov 2000 03:43:00,12,2
 28 Nov 2000 03:06:00,9,18
 28 Nov 2000 01:16:00,9,58
 26 Nov 2000 01:54:00,9,20
 19 Nov 2000 12:11:00,9,53
 16 Nov 2000 10:20:00,9,19
 16 Nov 2000 09:46:00,9,53
 15 Nov 2000 21:57:00,9,13
 12 Nov 2000 06:37:00,9,99
 10 Nov 2000 05:11:00,9,5
 10 Nov 2000 05:11:00,9,5
 10 Nov 2000 05:00:00,9,16
 10 Nov 2000 01:26:00,9,12
 9 Nov 2000 04:26:00,9,12
 8 Nov 2000 03:14:00,9,17
 7 Jun 2001 09:13:00,32,9
 7 Jun 2001 09:13:00,32,47
 1 Jun 2001 03:22:00,12,9
 8 Nov 2000 01:13:00,9,76
 29 May 2001 06:15:00,20,9
 25 May 2001 06:35:00,9,62
 25 May 2001 06:35:00,9,12
 24 May 2001 10:57:00,9,60
 24 May 2001 07:09:00,9,12
 24 May 2001 00:37:00,9,12
 7 Nov 2000 05:26:00,9,77
 22 May 2001 09:16:00,9,12
 22 May 2001 08:47:00,9,20
 21 May 2001 10:26:00,12,9
 21 May 2001 08:42:00,12,9
 18 May 2001 09:02:00,12,9
 17 May 2001 09:34:00,12,13
 15 May 2001 19:07:00,9,71
 7 Nov 2000 00:59:00,9,2
 7 Nov 2000 00:59:00,9,12
 13 May 2001 13:12:00,9,20
 13 May 2001 12:44:00,9,71
 11 May 2001 09:00:00,9,45
 11 May 2001 09:00:00,9,100
 10 May 2001 02:21:00,9,55
 10 May 2001 02:15:00,9,2
 9 May 2001 11:36:00,12,9
 4 May 2001 09:37:00,9,76
 4 May 2001 09:37:00,9,3
 4 May 2001 09:30:00,9,22
 4 May 2001 08:53:00,9,42
 2 May 2001 00:20:00,9,12
 1 May 2001 01:35:00,12,9
 30 Apr 2001 00:44:00,9,12
 27 Apr 2001 07:07:00,12,9
 27 Apr 2001 06:09:00,12,9
 27 Apr 2001 06:09:00,12,2
 27 Apr 2001 06:09:00,12,3
 26 Apr 2001 13:14:00,9,20
 26 Apr 2001 09:53:00,7,9
 26 Apr 2001 08:55:00,9,53
 26 Apr 2001 08:19:00,12,9
 25 Apr 2001 10:07:00,12,9
 24 Apr 2001 07:14:00,9,20
 24 Apr 2001 00:34:00,9,25
 20 Apr 2001 08:07:00,9,16
 16 Apr 2001 06:44:00,9,9
 16 Apr 2001 06:43:00,12,9
 16 Apr 2001 02:12:00,12,9
 15 Apr 2001 13:22:00,9,22
 11 Apr 2001 09:22:00,12,9
 2 Nov 2000 12:36:00,12,9
 11 Apr 2001 00:21:00,9,52
 10 Apr 2001 10:50:00,22,9
 10 Apr 2001 03:27:00,9,2
 10 Apr 2001 03:10:00,12,9
 10 Apr 2001 00:36:00,9,16
 10 Apr 2001 00:36:00,9,53
 10 Apr 2001 00:36:00,9,27
 10 Apr 2001 00:26:00,9,25
 9 Apr 2001 08:12:00,9,53
 3 Apr 2001 10:03:00,9,62
 1 Nov 2000 13:10:00,9,27
 2 Apr 2001 00:36:00,9,12
 27 Mar 2001 23:11:00,12,9
 26 Mar 2001 08:09:00,12,9
 1 Nov 2000 07:43:00,9,38
 25 Mar 2001 10:33:00,9,12
 1 Nov 2000 07:38:00,9,33
 23 Mar 2001 04:00:00,12,9
 21 Mar 2001 01:09:00,55,5
 21 Mar 2001 01:09:00,55,37
 21 Mar 2001 01:09:00,55,13
 19 Mar 2001 00:52:00,45,9
 18 Mar 2001 12:01:00,9,17
 15 Mar 2001 02:13:00,55,5
 15 Mar 2001 02:13:00,55,37
 31 Oct 2000 06:52:00,12,9
 14 Mar 2001 01:46:00,2,9
 9 Mar 2001 09:23:00,9,25
 9 Mar 2001 05:04:00,9,12
 9 Mar 2001 04:11:00,21,9
 7 Mar 2001 03:41:00,9,44
 7 Mar 2001 03:24:00,9,77
 31 Oct 2000 01:20:00,9,2
 5 Mar 2001 08:02:00,30,9
 31 Oct 2000 00:34:00,9,52
 31 Oct 2000 00:34:00,9,30
 2 Mar 2001 05:08:00,9,29
 1 Mar 2001 23:35:00,12,9
 28 Feb 2001 06:18:00,9,23
 28 Feb 2001 06:14:00,9,12
 26 Feb 2001 00:50:00,12,9
 20 Feb 2001 21:56:00,13,53
 14 Feb 2001 06:34:00,9,20
 12 Feb 2001 10:31:00,12,9
 8 Feb 2001 01:23:00,6,5
 8 Feb 2001 01:23:00,6,9
 8 Feb 2001 01:23:00,6,3
 7 Feb 2001 23:41:00,9,20
 7 Feb 2001 00:50:00,12,9
 13 Dec 2000 01:11:00,12,9
 6 Feb 2001 23:40:00,32,9
 6 Feb 2001 23:34:00,9,53
 6 Feb 2001 11:10:00,5,9
 2 Feb 2001 10:09:00,9,13
 2 Feb 2001 10:09:00,9,99
 31 Jan 2001 09:54:00,9,53
 30 Jan 2001 23:30:00,52,9
 27 Oct 2000 03:03:00,52,9
 26 Jan 2001 07:40:00,12,9
 26 Jan 2001 03:19:00,12,9
 24 Jan 2001 02:52:00,9,24
 22 Jan 2001 08:12:00,13,12
 22 Jan 2001 08:12:00,13,9
 21 Jan 2001 09:12:00,9,9
 21 Jan 2001 09:10:00,9,52
 21 Jan 2001 09:03:00,9,52
 21 Jan 2001 09:02:00,9,52
 21 Jan 2001 07:09:00,9,100
 21 Jan 2001 07:02:00,9,52
 18 Jan 2001 09:36:00,9,36
 18 Jan 2001 09:34:00,9,53
 18 Jan 2001 05:08:00,9,1
 14 Jan 2001 05:59:00,9,100
 14 Jan 2001 05:52:00,9,53
 14 Jan 2001 05:52:00,9,16
 14 Jan 2001 05:52:00,9,52
 12 Jan 2001 08:56:00,12,9
 12 Jan 2001 06:26:00,12,9
 12 Jan 2001 02:39:00,52,9
 11 Jan 2001 23:20:00,12,9
 7 Jan 2001 23:58:00,9,12
 7 Jan 2001 23:56:00,9,12
 7 Jan 2001 09:37:00,44,9
 4 Jan 2001 08:30:00,9,52
 4 Jan 2001 08:30:00,9,30
 4 Jan 2001 01:03:00,52,9
 3 Jan 2001 05:28:00,9,52
 3 Jan 2001 05:28:00,9,30
 3 Jan 2001 05:28:00,9,52
 3 Jan 2001 05:28:00,9,30
 2 Jan 2001 06:44:00,9,12
 2 Jan 2001 03:10:00,12,9
 28 Dec 2000 11:05:00,55,9
 28 Dec 2000 13:19:00,9,2
 28 Dec 2000 13:19:00,9,1
 28 Dec 2000 03:25:00,55,9
 28 Dec 2000 00:46:00,9,9
 27 Dec 2000 06:31:00,9,53
 27 Dec 2000 06:04:00,9,53
 27 Dec 2000 06:03:00,9,53
 27 Dec 2000 06:02:00,9,53
 26 Dec 2000 11:01:00,9,55
 22 Dec 2000 13:52:00,12,9
 22 Dec 2000 07:06:00,1,9
 20 Dec 2000 08:45:00,21,9
 19 Dec 2000 10:19:00,20,9
 19 Dec 2000 08:03:00,12,9
 19 Dec 2000 03:00:00,9,12
 18 Dec 2000 00:12:00,20,9
 15 Dec 2000 09:51:00,12,9
 23 Oct 2000 01:02:00,9,12
 20 Oct 2000 03:27:00,9,25
 18 Oct 2000 05:13:00,9,37
 13 Oct 2000 04:09:00,9,18
 11 Oct 2000 06:27:00,9,99
 10 Oct 2000 07:55:00,9,22
 12 Dec 2000 07:41:00,31,9
 9 Oct 2000 03:46:00,9,12
 9 Oct 2000 02:03:00,9,30
 6 Oct 2000 07:35:00,12,9
 4 Oct 2000 11:46:00,9,98
 2 Oct 2000 09:59:00,9,2
 2 Oct 2000 06:38:00,12,9
 2 Oct 2000 00:34:00,9,18
 29 Sep 2000 12:14:00,2,16
 29 Sep 2000 12:14:00,2,9
 19 Jul 2001 01:37:00,9,32
 18 Jul 2001 08:00:00,12,9
 18 Jul 2001 00:17:00,9,3
 18 Jul 2001 00:17:00,9,18
 18 Jul 2001 00:17:00,9,10
 14 Jul 2001 08:52:00,9,37
 14 Jul 2001 08:43:00,9,36
 11 Jul 2001 01:47:00,9,12
 10 Jul 2001 09:49:00,12,9
 10 Jul 2001 09:48:00,12,9
 9 Jul 2001 00:56:00,9,20
 6 Jul 2001 08:39:00,12,9
 6 Jul 2001 00:41:00,9,47
 6 Jul 2001 00:29:00,9,12
 5 Jul 2001 00:42:00,9,13
 30 Jun 2001 00:24:00,9,13
 27 Jun 2001 00:08:00,12,9
 18 Jun 2001 00:49:00,9,30
 18 Jun 2001 00:49:00,9,52
 15 Jun 2001 06:57:00,9,53
 14 Jun 2001 10:17:00,9,12
 14 Jun 2001 02:03:00,9,99
 26 Sep 2000 09:51:00,9,57
 13 Jun 2001 09:53:00,9,18
 13 Jun 2001 09:53:00,9,17
 13 Jun 2001 09:52:00,9,3
 13 Jun 2001 09:52:00,9,32
 13 Jun 2001 09:52:00,9,16
 13 Jun 2001 09:51:00,99,9
 13 Jun 2001 07:00:00,9,53
 13 Jun 2001 07:00:00,9,16
 13 Jun 2001 07:00:00,9,61
 26 Sep 2000 09:48:00,9,12
 13 Jun 2001 01:15:00,9,12
 13 Jun 2001 01:05:00,9,53
 13 Jun 2001 01:05:00,9,16
 12 Jun 2001 10:15:00,9,16
 12 Jun 2001 02:09:00,9,61
 12 Jun 2001 00:37:00,12,9
 8 Jun 2001 15:06:00,12,9
 22 Sep 2000 07:34:00,9,7
 22 Sep 2000 00:41:00,9,12
 20 Sep 2000 07:29:00,12,9
 20 Sep 2000 03:35:00,9,9
 12 Jun 2001 00:37:00,12,9
 21 May 2001 10:26:00,12,9
 10 Apr 2001 03:10:00,12,9
 27 Dec 2000 06:03:00,9,53
 22 Sep 2000 07:34:00,9,7
 2 Nov 2000 12:36:00,12,9
 2 Oct 2000 09:59:00,9,2
 20 Sep 2000 03:35:00,9,9
 1 Sep 2000 03:54:00,12,9
 21 Jan 2001 09:12:00,9,9
 21 Jan 2001 09:10:00,9,52
 3 Aug 2000 12:00:00,9,12
 4 May 2001 09:37:00,9,76
 10 May 2001 02:21:00,9,55
 21 Jul 2000 04:32:00,9,12
 26 Apr 2001 09:53:00,7,9
 17 May 2001 09:34:00,12,13
 2 Jan 2001 03:10:00,12,9
 10 May 2001 02:15:00,9,2
 1 Nov 2000 13:10:00,9,27
 12 Nov 2000 06:37:00,9,99
 6 Oct 2000 07:35:00,12,9
 8 Dec 2000 00:08:00,9,21
 19 Dec 2000 08:03:00,12,9
 2 Mar 2001 05:08:00,9,29
 12 Dec 2000 07:41:00,31,9
 26 Jan 2001 07:40:00,12,9
 16 Apr 2001 02:12:00,12,9
 20 Oct 1999 01:44:00,47,22
 5 Mar 2001 08:02:00,30,9
 1 Nov 2000 07:38:00,9,33
 16 Apr 2001 06:43:00,12,9
 19 Dec 2000 03:00:00,9,12
 29 Nov 2000 02:22:00,9,12
 12 Feb 2001 10:31:00,12,9
 2 Oct 2000 06:38:00,12,9
 14 Feb 2001 06:34:00,9,20
 28 Aug 2000 10:43:00,9,97
 28 Aug 2000 10:43:00,9,67
 15 Dec 2000 09:51:00,12,9
 24 May 2001 00:37:00,9,12
 27 Mar 2001 23:11:00,12,9
 10 Aug 2000 06:57:00,12,9
 26 Apr 2001 13:14:00,9,20
 25 May 2001 06:35:00,9,62
 25 May 2001 06:35:00,9,12
 9 Feb 2000 22:08:00,12,9
 2 Aug 2000 08:30:00,12,9
 12 Dec 2000 00:10:00,9,20
 14 Jan 2001 05:52:00,9,53
 14 Jan 2001 05:52:00,9,16
 14 Jan 2001 05:52:00,9,52
 31 Oct 2000 00:34:00,9,52
 31 Oct 2000 00:34:00,9,30
 25 Jul 2000 07:26:00,9,12
 5 Apr 2000 14:36:00,12,9
 1 Jun 2000 00:04:00,12,9
 4 Dec 2000 01:14:00,9,20
 1 Mar 2000 17:27:00,9,9
 10 Nov 2000 05:11:00,9,5
 6 Feb 2001 11:10:00,5,9
 14 Jan 2001 05:59:00,9,100
 10 Mar 2000 08:34:00,9,53
 10 Mar 2000 08:34:00,9,16
 26 Feb 2001 00:50:00,12,9
 22 May 2001 08:47:00,9,20
 22 Aug 2000 09:48:00,9,12
 21 Jan 2001 09:03:00,9,52
 22 Aug 2000 09:43:00,9,12
 25 Apr 2001 10:07:00,12,9
 21 Jan 2001 09:02:00,9,52
 20 Apr 2000 01:20:00,9,30
 20 Apr 2000 01:20:00,9,52
 13 Jun 2001 09:52:00,9,3
 13 Jun 2001 09:52:00,9,32
 13 Jun 2001 09:52:00,9,16
 12 Jun 2001 10:15:00,9,16
 19 Jul 2000 19:38:00,9,12
 13 Jun 2001 09:53:00,9,18
 13 Jun 2001 09:53:00,9,17
 15 Mar 2001 02:13:00,55,5
 15 Mar 2001 02:13:00,55,37
 14 Mar 2001 01:46:00,2,9
 11 Apr 2001 00:21:00,9,52
 19 Jul 2001 01:37:00,9,32
 18 Mar 2001 12:01:00,9,17
 10 Apr 2001 10:50:00,22,9
 29 May 2001 06:15:00,20,9
 13 Jun 2001 01:15:00,9,12
 10 Nov 2000 05:11:00,9,5
 8 Jun 2001 15:06:00,12,9
 6 Feb 2001 23:40:00,32,9
 3 Apr 2001 10:03:00,9,62
 11 Dec 2000 01:32:00,9,12
 2 Oct 2000 00:34:00,9,18
 2 Aug 2000 08:07:00,9,100
 10 Nov 2000 05:00:00,9,16
 29 Sep 2000 12:14:00,2,16
 29 Sep 2000 12:14:00,2,9
 8 Dec 2000 00:18:00,9,12
 6 Dec 2000 10:57:00,12,9
 20 Sep 2000 07:29:00,12,9
 8 Dec 2000 02:25:00,22,9
 9 Oct 2000 03:46:00,9,12
 23 Aug 2000 04:43:00,9,12
 4 Oct 2000 03:27:00,9,67
 1 Nov 2000 07:59:00,9,12
 21 May 2001 08:42:00,12,9
 15 Aug 2000 05:29:00,2,9
 6 Dec 2000 10:58:00,12,9
 3 Aug 2000 00:35:00,12,9
 24 May 2001 07:09:00,9,12
 7 Apr 2000 05:45:00,12,9
 1 May 2001 01:35:00,12,9
 4 Dec 2000 06:54:00,9,53
 30 Jan 2001 23:30:00,52,9
 28 Nov 2000 03:06:00,9,18
 26 Nov 2000 01:54:00,9,20
 8 Nov 2000 01:13:00,9,76
 18 Jan 2001 05:08:00,9,1
 7 Aug 2000 00:57:00,9,12
 21 Jul 2000 08:49:00,52,9
 10 Jul 2001 09:49:00,12,9
 12 Jan 2001 06:26:00,12,9
 1 Mar 2001 23:35:00,12,9
 28 Nov 2000 03:43:00,12,9
 28 Nov 2000 03:43:00,12,2
 4 May 2000 06:18:00,12,9
 10 Jul 2001 09:48:00,12,9
 12 Jan 2001 08:56:00,12,9
 16 Jun 2000 09:02:00,12,3
 16 Jun 2000 09:02:00,12,2
 14 Dec 1999 00:29:00,12,9
 4 Dec 2000 00:28:00,9,13
 28 Dec 2000 00:46:00,9,9
 27 Dec 2000 06:04:00,9,53
 27 Jun 2001 00:08:00,12,9
 9 Nov 2000 04:26:00,9,12
 11 Jul 2001 01:47:00,9,12
 12 Apr 2000 12:02:00,9,12
 31 Mar 2000 04:08:00,12,9
 27 Dec 2000 06:31:00,9,53
 4 Dec 2000 02:12:00,9,20
 27 Dec 2000 06:02:00,9,53
 22 Dec 2000 07:06:00,1,9
 22 Jan 2001 08:12:00,13,12
 22 Jan 2001 08:12:00,13,9
 31 Jul 2000 10:24:00,12,100
 31 Jul 2000 10:24:00,12,9
 3 Aug 2000 01:44:00,12,9
 28 Jul 2000 11:49:00,12,100
 28 Jul 2000 11:49:00,12,9
 24 Jan 2001 02:52:00,9,24
 2 Aug 2000 10:54:00,12,9
 3 Jan 2001 05:28:00,9,52
 3 Jan 2001 05:28:00,9,30
 3 Jan 2001 05:28:00,9,52
 3 Jan 2001 05:28:00,9,30
 13 Oct 2000 04:09:00,9,18
 15 Aug 2000 19:27:00,12,9
 23 Mar 2001 04:00:00,12,9
 9 Mar 2001 04:11:00,21,9
 9 Mar 2000 03:51:00,12,9
 14 Aug 2000 15:23:00,24,9
 20 Apr 2000 06:44:00,9,27
 4 Feb 2000 00:02:00,2,95
 4 Feb 2000 00:02:00,2,39
 31 Oct 2000 06:52:00,12,9
 24 Mar 2000 02:31:00,12,9
 4 May 2001 09:37:00,9,3
 27 Apr 2001 07:07:00,12,9
 11 Jan 2001 23:20:00,12,9
 24 May 2001 10:57:00,9,60
 22 May 2001 09:16:00,9,12
 6 Dec 2000 10:58:00,12,9
 8 Oct 2001 13:27:47,36,14
 8 Oct 2001 13:27:47,36,18
 2 Jan 2001 03:10:00,12,9
 19 Mar 2001 00:52:00,45,9
 10 Aug 2000 11:11:00,12,9
 11 Aug 2000 07:41:00,12,24
 11 Aug 2000 07:41:00,12,67
 14 Aug 2000 02:00:00,9,67
 26 Oct 2000 23:52:00,12,9
 15 Aug 2000 05:29:00,2,9
 14 Aug 2000 15:23:00,24,9
 15 Aug 2000 19:27:00,12,9
 16 Aug 2000 01:53:00,9,12
 21 Aug 2000 01:01:00,9,12
 21 Aug 2000 07:52:00,12,9
 31 Jan 2001 06:38:00,25,9
 31 Jan 2001 06:38:00,25,17
 31 Jan 2001 06:38:00,25,18
 22 Aug 2000 09:43:00,9,12
 22 Aug 2000 09:48:00,9,12
 23 Aug 2000 04:43:00,9,12
 23 Aug 2000 10:56:00,9,21
 28 Aug 2000 00:28:00,9,20
 31 Dec 1979 16:00:00,9,53
 28 Aug 2000 04:50:00,9,55
 28 Aug 2000 07:56:00,9,12
 28 Aug 2000 10:43:00,9,97
 28 Aug 2000 10:43:00,9,67
 1 Sep 2000 00:55:00,9,12
 1 Sep 2000 03:54:00,12,9
 1 Sep 2000 04:25:00,9,98
 1 Sep 2000 05:10:00,9,9
 1 Sep 2000 10:03:00,9,9
 2 Sep 2000 10:14:00,9,24
 8 Jun 2001 15:06:00,12,9
 12 Jun 2001 00:37:00,12,9
 12 Jun 2001 02:09:00,9,61
 12 Jun 2001 10:15:00,9,16
 13 Jun 2001 01:05:00,9,53
 13 Jun 2001 01:05:00,9,16
 13 Jun 2001 01:15:00,9,12
 13 Jun 2001 07:00:00,9,53
 13 Jun 2001 07:00:00,9,16
 13 Jun 2001 07:00:00,9,61
 13 Jun 2001 09:51:00,99,9
 13 Jun 2001 09:52:00,9,3
 13 Jun 2001 09:52:00,9,32
 13 Jun 2001 09:52:00,9,16
 13 Jun 2001 09:53:00,9,18
 13 Jun 2001 09:53:00,9,17
 14 Jun 2001 02:03:00,9,99
 14 Jun 2001 10:17:00,9,12
 15 Jun 2001 06:57:00,9,53
 7 Sep 2000 10:34:00,12,9
 18 Jun 2001 00:49:00,9,30
 18 Jun 2001 00:49:00,9,52
 27 Jun 2001 00:08:00,12,9
 30 Jun 2001 00:24:00,9,13
 5 Jul 2001 00:42:00,9,13
 6 Jul 2001 00:29:00,9,12
 6 Jul 2001 00:41:00,9,47
 6 Jul 2001 08:39:00,12,9
 9 Jul 2001 00:56:00,9,20
 10 Jul 2001 09:48:00,12,9
 10 Jul 2001 09:49:00,12,9
 11 Jul 2001 01:47:00,9,12
 14 Jul 2001 08:43:00,9,36
 14 Jul 2001 08:52:00,9,37
 18 Jul 2001 00:17:00,9,3
 18 Jul 2001 00:17:00,9,18
 18 Jul 2001 00:17:00,9,10
 18 Jul 2001 08:00:00,12,9
 19 Jul 2001 01:37:00,9,32
 13 Sep 2000 01:20:00,9,9
 20 Sep 2000 03:35:00,9,9
 20 Sep 2000 07:29:00,12,9
 22 Sep 2000 00:41:00,9,12
 22 Sep 2000 07:34:00,9,7
 26 Sep 2000 09:48:00,9,12
 26 Sep 2000 09:51:00,9,57
 29 Sep 2000 12:14:00,2,16
 29 Sep 2000 12:14:00,2,9
 2 Oct 2000 00:34:00,9,18
 2 Oct 2000 06:38:00,12,9
 2 Oct 2000 09:59:00,9,2
 4 Oct 2000 11:46:00,9,98
 6 Oct 2000 07:35:00,12,9
 9 Oct 2000 02:03:00,9,30
 9 Oct 2000 03:46:00,9,12
 10 Oct 2000 07:55:00,9,22
 11 Oct 2000 06:27:00,9,99
 13 Oct 2000 04:09:00,9,18
 20 Oct 1999 01:44:00,47,22
 18 Oct 2000 05:13:00,9,37
 20 Oct 2000 03:27:00,9,25
 23 Oct 2000 01:02:00,9,12
 27 Oct 2000 03:03:00,52,9
 4 Oct 2000 03:27:00,9,67
 1 Nov 2000 07:59:00,9,12
 31 Oct 2000 00:34:00,9,52
 31 Oct 2000 00:34:00,9,30
 31 Oct 2000 01:20:00,9,2
 31 Oct 2000 06:52:00,12,9
 1 Nov 2000 07:38:00,9,33
 1 Nov 2000 07:43:00,9,38
 1 Nov 2000 13:10:00,9,27
 2 Nov 2000 12:36:00,12,9
 7 Nov 2000 00:59:00,9,2
 7 Nov 2000 00:59:00,9,12
 7 Nov 2000 05:26:00,9,77
 8 Nov 2000 01:13:00,9,76
 8 Nov 2000 03:14:00,9,17
 9 Nov 2000 04:26:00,9,12
 10 Nov 2000 01:26:00,9,12
 10 Nov 2000 05:00:00,9,16
 10 Nov 2000 05:11:00,9,5
 10 Nov 2000 05:11:00,9,5
 12 Nov 2000 06:37:00,9,99
 15 Nov 2000 21:57:00,9,13
 16 Nov 2000 09:46:00,9,53
 16 Nov 2000 10:20:00,9,19
 19 Nov 2000 12:11:00,9,53
 14 Dec 1999 00:29:00,12,9
 26 Nov 2000 01:54:00,9,20
 28 Nov 2000 01:16:00,9,58
 28 Nov 2000 03:06:00,9,18
 28 Nov 2000 03:43:00,12,9
 28 Nov 2000 03:43:00,12,2
 28 Nov 2000 23:26:00,9,52
 28 Nov 2000 23:28:00,9,5
 28 Nov 2000 23:28:00,9,3
 29 Nov 2000 02:22:00,9,12
 29 Nov 2000 23:45:00,12,9
 30 Nov 2000 00:07:00,12,9
 4 Dec 2000 00:28:00,9,13
 4 Dec 2000 00:59:00,9,30
 4 Dec 2000 00:59:00,9,52
 4 Dec 2000 01:14:00,9,20
 4 Dec 2000 02:12:00,9,20
 4 Dec 2000 06:54:00,9,53
 6 Dec 2000 04:36:00,12,9
 6 Dec 2000 10:57:00,12,9
 6 Dec 2000 10:58:00,12,9
 7 Dec 2000 22:58:00,12,9
 8 Dec 2000 00:08:00,9,21
 8 Dec 2000 00:18:00,9,12
 8 Dec 2000 02:25:00,22,9
 11 Dec 2000 00:26:00,9,12
 11 Dec 2000 01:32:00,9,12
 12 Dec 2000 00:10:00,9,20
 12 Dec 2000 00:43:00,20,9
 12 Dec 2000 07:41:00,31,9
 13 Dec 2000 01:11:00,12,9
 13 Dec 2000 09:19:00,12,9
 13 Dec 2000 09:39:00,19,9
 4 Feb 2000 00:02:00,2,95
 4 Feb 2000 00:02:00,2,39
 9 Feb 2000 22:08:00,12,9
 11 Feb 2000 06:24:00,12,9
 20 Feb 2000 09:53:00,9,12
 1 Mar 2000 17:27:00,9,9
 9 Mar 2000 03:51:00,12,9
 10 Mar 2000 08:34:00,9,53
 10 Mar 2000 08:34:00,9,16
 31 Dec 1979 16:00:00,9,22
