Sender_Email,Receiver_Email,time_layer
4,38,185528
77,38,185632
31,38,185633
38,2,180926
38,72,180926
77,38,186009
10,38,186012
77,38,186018
77,38,186019
10,38,186055
12,38,186344
4,38,186346
62,38,186347
62,31,186347
31,62,186347
31,38,186351
38,11,181194
31,62,186621
79,38,186851
31,38,186973
82,38,187047
38,17,181312
79,38,187138
10,66,187165
10,38,187165
6,38,187192
31,38,187194
38,10,181699
38,6,179246
38,5,181764
38,10,181766
38,3,181772
38,79,181788
38,12,181791
38,5,181962
38,3,181962
38,38,181962
38,77,172888
38,5,182151
38,5,182347
38,5,182363
38,79,182363
5,38,182366
38,5,182441
38,3,182441
38,22,182441
38,23,182441
38,79,182441
38,19,172961
38,77,182703
38,9,182704
38,27,182704
38,23,182774
38,5,182800
38,19,182821
38,5,183155
38,2,183156
38,2,183157
38,77,183640
38,78,183640
38,62,183662
38,62,183714
38,3,183809
38,5,183809
38,17,183810
38,5,183810
38,18,183810
23,38,184215
38,35,173583
31,31,184937
2,38,184950
3,38,185317
38,77,185321
38,77,185341
38,77,185345
38,62,185391
38,62,185465
3,38,185317
36,14,190845
36,18,190845
5,38,182366
10,10,188733
31,31,184937
2,38,184950
23,38,184215
26,26,191870
26,49,191870
26,11,191870
25,26,191871
25,49,191871
25,11,191871
26,49,191874
26,11,191874
26,49,192571
26,36,192571
10,11,192858
79,49,192003
79,56,192003
10,8,190846
10,43,190846
8,49,190773
8,27,190773
29,3,185683
29,10,185683
29,5,185683
2,37,191775
2,31,191775
62,31,191061
22,49,190864
22,27,190864
22,49,190848
22,27,190848
26,33,192280
13,3,192284
13,10,192284
26,14,192452
26,63,192452
26,27,192452
26,13,192523
26,33,192523
26,13,192523
26,33,192523
26,49,192857
14,31,191438
75,26,191506
36,89,191666
26,49,191803
26,11,191803
26,49,191825
26,11,191825
2,11,191849
3,18,191893
49,3,191904
79,49,192019
79,56,192019
38,38,181962
31,38,187194
6,38,187192
10,66,187165
10,38,187165
79,38,187138
82,38,187047
31,38,186973
79,38,186851
31,62,186621
31,38,186351
31,62,186347
62,38,186347
62,31,186347
4,38,186346
12,38,186344
10,38,186055
77,38,186019
77,38,186018
10,38,186012
77,38,186009
29,10,187340
29,5,187340
5,38,187339
31,38,185633
77,38,185632
4,38,185528
5,38,187242
56,38,181338
56,79,181338
31,38,181792
12,38,181807
5,11,182850
5,8,182850
29,38,182864
36,62,182871
36,79,182871
36,78,182871
36,62,182871
36,79,182871
36,78,182871
17,38,182935
27,38,183131
58,22,183371
77,38,187689
38,77,174615
38,10,170770
38,32,174753
38,35,174754
38,10,174776
38,25,174782
38,35,174784
38,32,175263
38,82,170895
38,35,176147
38,35,176654
38,4,176778
38,25,171348
38,2,176963
38,32,171372
38,77,177497
38,18,177637
38,18,177659
38,35,177926
38,72,177996
38,5,178091
38,79,178122
38,77,178122
38,10,178143
38,36,178649
38,37,178788
38,5,178833
38,37,179156
38,35,179289
38,79,179289
38,72,179584
38,35,179586
38,2,179586
38,2,179674
38,78,179803
38,6,179246
38,79,180017
38,35,180106
38,77,172888
38,10,180519
38,88,180590
38,15,180759
38,5,180782
38,3,180782
38,19,180782
38,9,180782
38,35,180804
38,2,180926
38,72,180926
38,11,181194
38,19,172961
38,17,181312
38,10,181699
38,5,181764
38,10,181766
38,3,181772
38,79,181788
38,12,181791
38,5,181962
38,3,181962
38,38,181962
38,5,182151
38,5,182347
38,5,182363
38,79,182363
38,5,182441
38,3,182441
38,22,182441
38,23,182441
38,79,182441
38,77,182703
38,9,182704
38,27,182704
38,23,182774
38,35,173583
38,5,182800
38,19,182821
38,5,183155
38,2,183156
38,2,183157
38,77,183640
38,78,183640
38,62,183662
38,62,183714
38,3,183809
38,5,183809
38,17,183810
38,5,183810
38,18,183810
38,77,174035
38,77,174042
38,77,185321
38,77,185341
38,77,185345
38,62,185391
38,62,185465
38,6,185631
38,31,185632
38,77,185632
38,77,185963
38,2,185964
38,3,185965
38,77,185965
38,17,186184
38,18,186184
38,3,186184
38,10,186201
38,10,186227
38,62,186641
38,62,186641
38,10,187004
38,31,187219
38,60,187237
38,25,174587
38,60,187240
38,31,187242
38,5,187315
38,31,187719
42,65,191848
42,65,191901
42,68,191952
42,49,192783
42,36,192783
42,14,192783
42,65,183639
42,7,183631
42,7,183342
34,42,180591
65,42,182623
42,14,179466
34,42,180591
65,42,182623
41,11,183154
41,42,183155
42,7,183155
90,7,183270
84,42,183297
42,7,183342
42,7,183631
90,86,183632
42,65,183639
65,42,191950
65,42,191956
65,42,191950
65,42,191906
42,65,191965
77,42,192025
42,42,191883
7,36,191374
7,42,191389
14,42,191390
65,42,191878
7,42,191851
68,42,191848
68,42,191848
42,14,179466
34,42,180591
65,42,182623
41,11,183154
42,7,183155
90,7,183270
84,42,183297
42,7,183342
42,7,183631
90,86,183632
42,65,183639
42,7,183155
84,42,183297
42,14,179466
91,42,191181
30,8,191709
30,51,191709
30,49,191709
91,7,191182
91,42,191182
68,42,191752
77,7,191806
77,42,191806
65,42,191876
11,42,192025
65,42,192064
85,42,191062
85,7,191089
91,42,191231
7,42,191438
91,42,191179
85,42,191512
90,7,183270
41,42,183155
41,11,183154
90,86,183632
42,42,189817
42,7,188748
7,92,189861
7,65,189861
14,50,188565
14,42,187142
36,42,191726
36,49,191726
7,70,189932
53,8,189789
53,2,189789
42,7,189161
42,65,189161
85,50,187312
85,14,187312
85,42,187312
85,42,187703
85,7,187703
85,7,187824
7,42,187838
85,7,187872
42,85,187746
85,42,187990
85,42,186233
85,42,188367
85,7,188367
30,52,189158
85,42,189263
85,7,189263
85,42,190265
85,7,190239
85,42,186335
70,42,191037
42,91,191181
42,50,191397
42,14,191413
42,7,191418
42,8,191418
42,65,191512
42,7,191202
42,50,191205
42,11,191205
42,7,191521
42,36,191540
42,93,191562
42,85,191563
42,7,191568
42,65,191570
42,85,191593
42,7,191614
42,7,191614
42,7,191615
42,49,191635
42,7,191660
42,49,191661
42,49,191661
42,49,191661
42,36,191666
42,49,191677
42,85,191230
42,7,191705
42,65,191707
42,7,191724
42,36,191726
42,49,191726
42,85,191732
42,85,191748
42,68,191752
42,14,191774
42,68,191774
42,50,191780
42,7,191831
42,68,191848
42,65,191848
42,68,191848
42,68,191849
42,85,191852
42,65,191870
42,7,191871
42,65,191877
42,7,191878
42,65,191879
42,7,191879
42,42,191883
42,85,191893
42,7,191896
42,7,191896
42,65,191901
42,14,191901
42,65,191950
42,68,191952
42,85,192016
42,7,192021
42,42,191365
42,85,192037
42,85,192037
42,11,192037
42,91,191197
42,42,191365
42,7,192042
42,11,191367
42,42,191368
42,42,191368
42,94,191370
42,7,191370
42,8,191197
42,7,191389
42,50,191396
42,7,183155
42,7,183342
42,7,183631
42,65,183639
42,14,179466
3,1,187501
3,1,187501
3,1,187501
56,29,192219
7,22,187552
7,92,187478
7,23,187382
7,20,187163
7,70,187145
7,76,187001
7,3,186992
7,15,186992
7,3,186973
7,3,186973
7,42,186896
7,9,186881
7,42,186809
7,90,183515
7,42,186636
7,45,186519
7,42,186351
7,45,186351
7,19,183445
7,65,183368
7,18,182942
7,9,182819
7,67,182774
7,92,182769
90,7,176724
42,11,175255
90,7,176887
94,7,177159
42,7,177559
90,7,175569
92,7,178211
90,7,178930
90,7,175648
90,7,175714
92,7,179842
92,7,179918
90,7,179992
92,7,180116
52,93,180140
90,7,180272
42,7,180471
92,7,182149
7,92,182769
7,67,182774
42,84,175038
42,90,175038
42,7,175038
7,9,182819
7,18,182942
7,65,183368
7,19,183445
7,90,183515
42,7,175046
7,45,186351
7,42,186351
42,7,176262
7,45,186519
7,42,186636
42,7,176267
7,42,186809
90,7,176287
7,9,186881
7,42,186896
7,3,186973
7,3,186973
7,15,186992
7,3,186992
7,76,187001
90,7,176311
7,70,187145
7,20,187163
7,23,187382
7,92,187478
7,22,187552
42,7,176455
7,15,187002
7,3,187002
7,76,187011
7,93,187155
7,70,187155
7,20,187173
7,42,187221
7,65,187221
7,42,187320
7,94,187320
7,93,187342
7,23,187392
7,92,187488
7,93,187538
7,22,187562
7,3,186983
7,3,186983
7,93,187155
93,7,192735
7,70,187155
7,20,187173
70,7,192626
45,70,192748
70,45,192747
70,45,192738
70,7,192738
45,7,192738
45,70,192738
93,7,192760
42,7,192756
70,7,192763
70,7,191832
42,7,191831
26,49,191825
26,11,191825
36,7,191807
36,49,191807
77,7,191806
77,42,191806
70,7,191786
65,7,191849
70,7,191848
26,49,191803
26,11,191803
7,42,187221
7,65,187221
42,7,191871
25,26,191871
25,49,191871
25,11,191871
26,26,191870
26,49,191870
26,11,191870
45,70,191873
26,49,191874
26,11,191874
45,70,191881
70,45,191880
42,7,191879
42,7,191878
45,7,191878
81,7,191876
7,42,187320
7,94,187320
45,7,191894
42,7,191896
42,7,191896
7,93,187342
77,7,191902
70,7,191898
42,7,192021
42,7,192042
77,42,192025
70,7,192019
7,76,187011
7,23,187392
7,92,187488
7,93,187538
7,22,187562
90,7,176724
90,7,176887
94,7,177159
42,7,177559
90,7,175569
92,7,178211
90,7,178930
90,7,175648
90,7,175714
92,7,179842
92,7,179918
90,7,179992
92,7,180116
52,93,180140
90,7,180272
92,7,182149
42,84,175038
42,90,175038
42,7,175038
7,45,186351
7,45,186519
7,42,186636
7,70,187145
7,23,187382
7,92,187478
7,22,187552
42,7,175046
42,7,176262
42,7,176267
90,7,176287
90,7,176311
42,7,176455
70,7,192766
70,7,192768
70,45,192768
42,49,192783
42,36,192783
42,14,192783
70,7,192833
45,70,192833
45,7,192833
42,49,192866
70,45,192048
45,70,192049
7,30,191726
7,18,191759
7,3,191773
7,77,191773
7,26,191845
7,70,191845
7,42,191851
7,70,191851
7,45,191873
7,45,191894
7,81,191894
7,26,191896
7,70,191898
7,3,187002
7,45,192603
7,70,192764
7,15,187002
7,93,191437
7,70,191541
7,42,191567
7,17,191584
7,3,186983
7,3,186983
7,3,191614
7,42,191725
7,68,191725
7,18,191725
7,36,191725
7,9,182819
7,45,186351
7,42,186351
7,45,186519
7,42,186636
7,42,186809
7,18,182942
7,9,186881
7,42,186896
7,3,186973
7,3,186973
7,15,186992
7,3,186992
7,76,187001
7,70,187145
7,20,187163
7,23,187382
7,92,187478
7,22,187552
7,92,182769
7,65,183368
7,67,182774
7,19,183445
7,90,183515
10,10,179681
68,4,190556
10,10,179681
15,7,186975
15,65,186975
15,15,184337
15,27,184284
15,8,184215
15,64,184213
15,3,184193
15,16,184191
15,8,184167
15,21,184162
15,18,184161
15,23,184160
15,27,184160
15,3,184139
15,52,186900
15,15,183880
15,5,183873
15,15,183812
15,44,183781
15,66,183779
15,5,183683
15,3,183616
15,23,183519
15,10,183513
15,10,183469
15,3,183398
15,15,183376
15,15,183375
15,15,183375
15,15,183374
15,15,183368
15,41,183350
15,33,183343
15,23,183153
15,27,183107
15,21,182983
15,33,182968
15,14,182968
15,27,182869
15,27,182865
15,15,182865
15,95,182865
15,2,182865
15,18,182847
15,10,187140
15,18,187140
15,10,182678
15,32,182490
15,21,182490
15,21,182465
15,23,182297
15,14,182201
15,15,182178
15,16,181646
15,16,181644
15,9,181643
15,21,181601
15,9,181598
15,3,181310
15,23,181187
15,3,181137
15,23,181120
15,15,180978
15,15,180970
15,23,180969
15,23,180946
15,3,180930
15,3,180804
15,79,180642
15,38,180642
15,18,180638
15,15,180491
15,16,180448
15,23,180422
15,10,180329
15,95,180324
15,25,180305
15,5,180299
15,3,179964
15,23,179945
15,33,179945
15,27,179943
15,39,179914
15,26,179673
15,26,179658
15,18,179634
15,15,179586
15,15,179579
15,15,179579
15,38,179514
15,8,179505
15,53,179441
15,32,179241
15,15,179033
15,71,187042
15,44,187042
15,23,186353
15,16,179032
15,79,178985
15,15,178771
15,5,178771
15,79,178737
15,18,178599
15,25,178598
15,25,178596
15,18,178595
15,25,178593
15,25,178572
15,18,178498
15,95,178473
15,27,178074
15,33,177921
15,52,177827
15,33,177803
15,33,177780
15,33,177754
15,33,177563
15,33,177491
15,15,177473
15,96,177470
15,33,177422
15,96,177400
15,32,177400
15,76,177400
15,16,177400
15,33,177393
15,33,177392
15,33,177392
15,33,177154
15,33,177136
15,15,176743
15,18,176728
15,38,176630
15,21,176559
15,21,176559
15,21,176480
15,10,176321
15,10,176296
15,9,176054
15,38,176054
15,79,176054
15,15,176048
15,33,175879
15,74,175879
15,27,175812
15,10,175741
15,14,175736
15,63,175574
15,78,175570
15,63,175570
15,79,175569
15,30,175569
15,72,175569
15,95,175569
15,10,175569
15,39,175569
15,68,175569
15,37,175569
15,49,175569
15,51,175569
15,93,175569
15,12,175568
15,12,175567
15,25,175567
15,18,175551
15,18,185985
15,18,175426
15,15,180680
15,15,179624
15,23,185801
15,15,185795
15,71,185721
15,18,185699
15,18,185699
15,61,185459
15,61,184954
15,23,184793
15,23,184792
15,23,184790
15,18,184790
15,23,184645
15,15,184645
15,23,184525
15,3,184525
15,8,184477
15,10,184384
15,33,177154
15,33,177136
15,27,176770
15,15,176743
15,18,176728
15,18,185985
15,38,176630
15,21,176559
15,21,176559
15,21,176480
15,10,176321
10,15,176321
15,10,176296
15,9,176054
15,38,176054
15,79,176054
15,15,176048
15,33,175879
15,74,175879
15,27,175812
15,10,175741
15,14,175736
72,15,175588
78,15,175575
15,63,175574
49,15,175573
51,15,175573
10,15,175576
95,15,175576
15,78,175570
15,63,175570
15,79,175569
15,30,175569
15,72,175569
15,95,175569
15,10,175569
15,39,175569
15,68,175569
15,37,175569
15,49,175569
15,51,175569
15,93,175569
93,15,175568
12,15,175568
15,12,175568
15,12,175567
15,25,175567
12,15,175567
25,15,175567
15,18,175551
15,18,175426
15,15,174973
15,15,180680
15,15,179624
21,15,176456
15,18,175473
15,23,185801
15,15,185795
71,15,185794
15,71,185721
15,18,185699
15,18,185699
15,15,185626
15,61,185459
15,61,184954
15,23,184793
23,15,184792
15,23,184790
15,18,184790
23,15,184646
15,23,184645
15,15,184645
15,23,184525
15,3,184525
15,8,184477
15,10,184384
15,15,184337
7,15,186992
15,27,184284
64,15,184264
15,8,184215
15,64,184213
15,3,184193
15,16,184191
15,8,184167
15,21,184162
15,18,184161
15,23,184160
15,27,184160
15,3,184139
15,15,183880
15,5,183873
15,7,186975
15,65,186975
15,15,183812
15,10,187140
15,18,187140
15,44,183781
15,66,183779
15,3,183616
15,23,183519
15,10,183513
10,15,183474
15,10,183469
15,3,183398
15,15,183376
15,15,183375
15,15,183375
15,15,183374
15,15,183368
15,41,183350
33,23,183346
15,52,186900
15,33,183343
33,23,183343
15,23,183153
23,15,183153
15,27,183107
21,15,182984
15,21,182983
15,33,182968
15,14,182968
15,27,182869
15,27,182865
15,15,182865
15,95,182865
15,2,182865
5,11,182850
5,8,182850
15,18,182847
15,10,182678
15,32,182490
15,21,182490
15,21,182465
15,15,186834
55,15,182326
15,23,182297
15,14,182201
15,15,182178
80,27,182026
80,33,182026
80,12,182026
23,15,181986
15,16,181646
15,16,181644
15,9,181643
15,21,181601
15,9,181598
15,3,181310
23,15,181188
15,23,181187
15,23,181120
15,15,180978
15,15,180970
15,23,180969
15,23,180946
15,3,180930
15,3,180804
15,79,180642
15,38,180642
15,18,180638
23,15,180519
15,15,180491
15,16,180448
15,23,180422
15,10,180329
15,25,180305
15,15,180300
15,5,180299
15,10,180298
15,3,179964
15,27,179943
15,39,179914
23,15,179840
15,15,179802
15,26,179673
40,15,179673
15,26,179658
15,18,179634
15,15,179634
15,15,179586
15,15,179579
15,15,179579
15,38,179514
15,8,179505
23,5,179480
23,15,179480
15,53,179441
15,32,179241
15,15,179033
15,16,179032
15,15,179031
15,15,179029
22,23,182965
3,15,181293
15,3,181137
15,23,186353
15,15,180588
95,15,180334
15,95,180324
15,23,179945
15,33,179945
15,79,178985
15,15,178771
15,5,178771
27,15,178742
15,79,178737
15,18,178599
15,25,178598
15,25,178596
15,18,178595
15,25,178593
25,15,178591
15,25,178572
15,18,178498
15,95,178473
15,15,178459
5,74,178431
5,2,178431
15,71,187042
15,44,187042
15,27,178074
15,33,177921
15,15,177921
15,52,177827
52,15,177826
15,52,177825
15,33,177803
15,33,177780
15,33,177754
15,15,177732
15,15,177608
15,15,177566
15,33,177563
15,33,177491
15,15,177473
15,96,177470
15,33,177422
15,96,177400
15,32,177400
15,76,177400
15,16,177400
10,15,177397
15,33,177393
15,33,177392
15,33,177392
5,11,182850
5,8,182850
3,15,181293
15,23,180422
15,5,180299
15,38,179514
15,53,179441
15,16,179032
15,5,178771
5,74,178431
5,2,178431
52,15,177826
15,23,186353
15,15,180680
15,18,185985
23,15,184792
23,15,184646
15,23,185801
15,15,185795
15,15,184337
15,3,184139
15,66,183779
15,5,183683
15,27,182865
15,23,180969
15,23,180946
15,26,179673
15,26,179658
15,18,175551
21,15,176456
15,15,182865
15,95,182865
15,2,182865
15,27,184284
64,15,184264
15,8,184215
15,64,184213
15,16,184191
15,8,184167
15,18,184161
33,23,183346
33,23,183343
15,23,182297
15,23,181120
15,18,180638
15,18,179634
27,15,178742
15,25,178596
15,18,178595
15,25,178572
15,14,175736
15,15,179624
15,23,184645
23,15,179840
15,10,187140
15,18,187140
89,10,193430
89,26,193430
10,26,193429
8,27,190705
26,10,193272
10,26,193272
15,9,181598
15,9,181643
15,16,181644
15,16,181646
23,15,181986
80,27,182026
80,33,182026
80,12,182026
23,5,179480
23,15,179480
15,15,182178
15,14,182201
15,8,179505
15,23,182297
55,15,182326
15,38,179514
15,21,182465
15,32,182490
15,15,179579
15,15,179579
15,10,182678
15,15,179586
15,18,182847
5,11,182850
5,8,182850
15,15,182865
15,95,182865
15,2,182865
15,27,182865
15,27,182869
15,33,182968
15,21,182983
21,15,182984
15,27,183107
23,15,183153
15,23,183153
15,18,179634
33,23,183343
15,33,183343
33,23,183346
15,41,183350
15,15,183368
15,15,183374
15,15,183375
15,15,183375
15,15,183376
15,3,183398
15,10,183469
10,15,183474
15,10,183513
15,23,183519
15,26,179658
15,66,183779
15,15,183812
15,5,183873
15,15,183880
15,3,184139
15,27,184160
15,23,184160
15,18,184161
15,21,184162
15,8,184167
15,16,184191
15,3,184193
15,27,184284
15,15,184337
15,10,184384
15,8,184477
15,3,184525
15,23,184525
23,15,179840
15,15,184645
15,23,184645
23,15,184646
15,23,184790
15,18,184790
15,23,184793
15,39,179914
15,61,184954
15,27,179943
15,15,185626
15,18,185699
15,18,185699
15,71,185721
71,15,185794
15,15,185795
15,23,185801
15,18,185985
15,52,186900
15,7,186975
15,65,186975
7,15,186992
15,71,187042
15,44,187042
15,10,187140
15,18,187140
15,5,180299
15,18,175426
15,25,180305
15,18,175551
25,15,175567
15,25,175567
12,15,175567
15,12,175567
15,12,175568
12,15,175568
93,15,175568
15,93,175569
15,51,175569
51,15,175573
15,49,175569
49,15,175573
15,37,175569
15,68,175569
15,39,175569
15,10,175569
10,15,175576
15,95,175569
95,15,175576
15,10,180329
15,72,175569
72,15,175588
15,50,175569
15,30,175569
15,79,175569
15,78,175570
78,15,175575
15,32,179241
15,63,175574
15,14,175736
15,10,175741
15,27,175812
15,33,175879
15,74,175879
15,15,176048
15,9,176054
15,38,176054
15,79,176054
15,10,176296
10,15,176321
15,10,176321
15,21,176480
15,21,176559
15,21,176559
15,38,176630
15,18,176728
15,15,176743
15,16,179032
15,33,177136
15,33,177154
15,33,177392
15,33,177392
15,33,177393
10,15,177397
15,16,177400
15,76,177400
15,32,177400
15,96,177400
15,33,177422
15,15,177473
15,33,177491
15,33,177563
15,33,177754
15,33,177780
15,33,177803
15,33,177921
15,16,180448
15,27,178074
15,15,180491
5,74,178431
5,2,178431
15,95,178473
15,18,178498
15,18,178595
15,25,178598
15,18,178599
15,79,178737
27,15,178742
15,15,178771
23,15,180519
15,79,178985
15,15,179033
15,23,179945
15,33,179945
15,18,180638
15,79,180642
15,38,180642
15,3,181137
3,15,181293
15,3,180804
22,23,182965
15,3,180930
15,23,180969
15,15,180970
15,15,180978
15,15,179624
15,15,180680
15,18,175473
15,3,181310
40,15,179673
15,32,179241
15,96,177400
15,32,177400
15,76,177400
15,16,177400
55,15,182326
15,71,187052
15,44,187052
15,71,187042
15,44,187042
71,15,185794
15,71,185721
15,44,183781
15,25,178593
10,15,177397
15,10,176321
10,15,176321
15,10,176296
15,10,175741
25,15,178591
15,95,178473
95,15,180334
15,95,180324
15,25,180305
15,15,183376
22,23,182965
15,15,183880
15,15,180970
15,15,179579
15,15,179579
15,9,176054
15,38,176054
15,79,176054
72,15,175588
78,15,175575
49,15,175573
51,15,175573
95,15,175576
93,15,175568
12,15,175568
12,15,175567
25,15,175567
15,15,184645
15,96,177470
15,27,182869
15,15,180491
15,27,179943
15,25,178598
15,27,175812
15,27,184160
15,18,175473
7,15,186992
15,7,186975
15,65,186975
15,15,186834
7,15,187002
15,7,186985
15,65,186985
15,3,184525
15,3,183616
15,21,182983
80,27,182026
80,33,182026
80,12,182026
15,79,180642
15,38,180642
15,23,179945
15,33,179945
15,8,179505
15,18,178498
15,27,178074
15,21,176559
15,21,176480
15,61,185459
15,61,184954
15,15,178771
15,52,186910
15,52,186910
15,7,186985
15,65,186985
15,71,187052
15,44,187052
15,10,187150
15,18,187150
15,7,186975
15,65,186975
15,15,184337
15,27,184284
15,8,184215
15,64,184213
15,3,184193
15,16,184191
15,8,184167
15,21,184162
15,18,184161
15,23,184160
15,27,184160
15,3,184139
15,52,186900
15,15,183880
15,5,183873
15,15,183812
15,44,183781
15,66,183779
15,5,183683
15,3,183616
15,23,183519
15,10,183513
15,10,183469
15,3,183398
15,15,183376
15,15,183375
15,15,183375
15,15,183374
15,15,183368
15,41,183350
15,33,183343
15,23,183153
15,27,183107
15,21,182983
15,33,182968
15,14,182968
15,27,182869
15,27,182865
15,15,182865
15,95,182865
15,2,182865
15,18,182847
15,10,187140
15,18,187140
15,10,182678
15,32,182490
15,21,182490
15,21,182465
15,23,182297
15,14,182201
15,15,182178
15,16,181646
15,16,181644
15,9,181643
15,21,181601
15,9,181598
15,3,181310
15,23,181187
15,3,181137
15,23,181120
15,15,180978
15,15,180970
15,23,180969
15,23,180946
15,3,180930
15,3,180804
15,79,180642
15,38,180642
15,18,180638
15,15,180491
15,16,180448
15,23,180422
15,10,180329
15,95,180324
15,25,180305
15,5,180299
15,3,179964
15,23,179945
15,33,179945
15,27,179943
15,39,179914
15,26,179673
15,26,179658
15,18,179634
15,15,179586
15,15,179579
15,15,179579
15,38,179514
15,8,179505
15,53,179441
15,32,179241
15,15,179033
15,71,187042
15,44,187042
15,23,186353
15,16,179032
15,79,178985
15,15,178771
15,5,178771
15,79,178737
15,18,178599
15,25,178598
15,25,178596
15,18,178595
15,25,178593
15,25,178572
15,18,178498
15,95,178473
15,27,178074
15,33,177921
15,52,177827
15,33,177803
15,33,177780
15,33,177754
15,33,177563
15,33,177491
15,15,177473
15,96,177470
15,33,177422
15,96,177400
15,32,177400
15,76,177400
15,16,177400
15,33,177393
15,33,177392
15,33,177392
15,33,177154
15,33,177136
15,15,176743
15,18,176728
15,38,176630
15,21,176559
15,21,176559
15,21,176480
15,10,176321
15,10,176296
15,9,176054
15,38,176054
15,79,176054
15,15,176048
15,33,175879
15,74,175879
15,27,175812
15,10,175741
15,14,175736
15,63,175574
15,78,175570
15,63,175570
15,79,175569
15,30,175569
15,72,175569
15,95,175569
15,10,175569
15,39,175569
15,68,175569
15,37,175569
15,49,175569
15,51,175569
15,93,175569
15,12,175568
15,12,175567
15,25,175567
15,18,175551
15,18,185985
15,18,175426
15,15,180680
15,15,179624
15,18,175473
15,23,185801
15,15,185795
15,71,185721
15,18,185699
15,18,185699
15,61,185459
15,61,184954
15,23,184793
15,23,184792
15,23,184790
15,18,184790
15,23,184645
15,15,184645
15,23,184525
15,3,184525
15,8,184477
15,10,184384
15,18,185699
23,15,183153
21,15,182984
15,32,182490
23,15,181986
15,16,181646
15,21,181601
15,9,181598
23,15,181188
23,15,180519
15,16,180448
15,14,182968
15,10,182678
15,14,182201
15,16,181644
15,79,178985
15,79,178737
23,5,179480
23,15,179480
12,9,176286
12,9,176318
12,9,180667
12,24,180687
12,67,180687
9,67,180754
25,9,184838
25,17,184838
25,18,184838
2,9,180781
24,9,180767
12,9,180795
9,12,180801
9,12,180921
12,9,180927
12,9,182527
9,12,180953
9,12,180953
9,12,180972
9,21,180978
9,20,181088
9,55,181092
9,12,181095
9,97,181098
9,67,181098
9,12,181184
12,9,181187
9,98,181188
9,9,181189
9,9,181194
9,24,181218
12,9,181338
9,9,181473
9,9,181643
12,9,181647
9,12,181688
9,7,181695
9,12,181793
9,57,181793
2,16,181868
2,9,181868
9,18,181928
12,9,181934
9,2,181937
9,98,181987
12,9,182031
9,30,182098
9,12,182099
9,22,182127
9,99,182150
9,18,182196
47,22,173577
9,37,182317
9,25,182363
9,12,182433
52,9,182531
9,67,181979
9,12,182655
9,52,182624
9,30,182624
9,2,182625
12,9,182630
9,33,182655
9,38,182655
9,27,182661
12,9,182684
9,2,182792
9,12,182792
9,77,182797
9,76,182817
9,17,182819
9,12,182844
9,12,182865
9,16,182869
9,5,182869
9,5,182869
9,99,182918
9,13,183005
9,53,183017
9,19,183018
9,53,183092
12,9,174896
9,20,183249
9,58,183297
9,18,183299
12,9,183299
12,2,183299
9,52,183319
9,5,183319
9,3,183319
9,12,183322
12,9,183343
12,9,183344
9,13,183440
9,30,183440
9,52,183440
9,20,183441
9,20,183442
9,53,183446
12,9,183492
12,9,183498
12,9,183498
12,9,183534
9,21,183536
9,12,183536
22,9,183538
9,12,183608
9,12,183609
9,20,183632
20,9,183632
31,9,183639
12,9,183657
12,9,183665
19,9,183665
2,95,176144
2,39,176144
12,9,176286
12,9,176318
9,12,176537
9,9,176785
12,9,176963
9,53,176992
9,16,176992
12,9,177322
12,9,177389
12,9,177492
12,9,177614
12,9,177622
12,9,177661
32,9,187889
32,47,187889
12,9,187739
9,12,177788
20,9,187670
9,62,187574
9,12,187574
9,60,187554
9,12,187551
9,12,187544
9,12,187505
9,20,187504
12,9,187482
12,9,187480
12,9,187409
12,13,187385
9,71,187347
9,20,187293
9,71,187292
9,45,187241
9,100,187241
9,55,187210
9,2,187210
12,9,187195
9,76,187073
9,3,187073
9,22,187073
9,42,187072
9,12,187016
12,9,186993
9,12,177930
9,12,186968
12,9,186903
12,9,186902
12,2,186902
12,3,186902
9,20,186885
7,9,186881
9,53,186880
12,9,186880
12,9,186858
9,20,186831
9,25,186824
9,16,186736
9,30,177969
9,52,177969
9,9,186638
12,9,186638
12,9,186634
9,22,186621
12,9,186521
9,52,186512
22,9,186498
9,2,186491
12,9,186491
9,16,186488
9,53,186488
9,27,186488
9,25,186488
9,53,186472
9,97,177972
9,27,177974
9,62,186330
9,12,186296
12,9,186175
12,9,186136
9,12,186114
12,9,186060
55,5,186009
55,37,186009
55,13,186009
45,9,185960
9,17,185948
55,5,185866
55,37,185866
2,9,185841
9,25,185729
9,12,185725
21,9,185724
9,44,185675
9,77,185675
30,9,185632
9,29,185557
12,9,185551
12,9,178310
9,23,185510
9,12,185510
12,9,185456
13,53,185333
9,20,185174
12,9,185130
6,5,185025
6,9,185025
6,3,185025
9,20,185023
12,9,185000
32,9,184999
9,53,184999
5,9,184987
9,13,184890
9,99,184890
9,53,184841
52,9,184831
12,9,184719
12,9,178976
12,9,184715
9,24,184666
13,12,184624
13,9,184624
9,9,184601
9,52,184601
9,52,184601
9,52,184601
9,100,184599
9,52,184599
9,36,184529
9,53,184529
9,1,184525
9,100,184429
9,53,184429
9,16,184429
9,52,184429
12,9,184384
12,9,184382
52,9,184378
12,9,184375
9,12,184279
9,12,184279
44,9,184265
9,52,184192
9,30,184192
52,9,184185
9,52,184165
9,30,184165
9,52,184165
9,30,184165
9,12,184142
12,9,184139
55,9,184027
9,2,184029
9,1,184029
55,9,184019
9,9,184016
